date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2016-07-15,Central Region,Lilongwe,Nanjiri,803,-14.07,33.84,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,716.51,1.02
2016-07-15,Central Region,Lilongwe City,Lilongwe,827,-13.98,33.78,cereals and tubers,Rice,52,KG,actual,Retail,MWK,750,1.06
2016-07-15,Central Region,Lilongwe City,Lilongwe,827,-13.98,33.78,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,1000,1.42
2016-07-15,Central Region,Mchinji,Mkanda,792,-13.52,32.95,cereals and tubers,Maize,51,KG,actual,Retail,MWK,185,0.26
2016-07-15,Central Region,Mchinji,Mkanda,792,-13.52,32.95,pulses and nuts,Beans,50,KG,actual,Retail,MWK,658.98,0.93
2016-07-15,Central Region,Nkhotakota,Mwansambo,798,-13.3,34.12,cereals and tubers,Maize,51,KG,actual,Retail,MWK,185,0.26
2016-07-15,Central Region,Nkhotakota,Mwansambo,798,-13.3,34.12,cereals and tubers,Rice,52,KG,actual,Retail,MWK,600,0.85
2016-07-15,Central Region,Nkhotakota,Mwansambo,798,-13.3,34.12,pulses and nuts,Beans,50,KG,actual,Retail,MWK,762.86,1.08
2016-07-15,Central Region,Nkhotakota,Mwansambo,798,-13.3,34.12,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,533.33,0.76
2016-07-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Maize,51,KG,actual,Retail,MWK,170.4,0.24
2016-07-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Rice,52,KG,actual,Retail,MWK,650.48,0.92
2016-07-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,pulses and nuts,Beans,50,KG,actual,Retail,MWK,612.73,0.87
2016-07-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,625.41,0.89
2016-07-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,pulses and nuts,Beans,50,KG,actual,Retail,MWK,840.15,1.19
2016-07-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,923.45,1.31
2016-07-15,Central Region,Ntcheu,Ntonda,832,-14.98,34.75,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.99
2016-07-15,Central Region,Ntcheu,Sharpevaley,821,-14.62,34.73,cereals and tubers,Maize,51,KG,actual,Retail,MWK,195,0.28
2016-07-15,Central Region,Ntcheu,Sharpevaley,821,-14.62,34.73,pulses and nuts,Beans,50,KG,actual,Retail,MWK,800.58,1.14
2016-07-15,Central Region,Ntcheu,Tsangano turnoff,833,-14.82,34.63,cereals and tubers,Maize,51,KG,actual,Retail,MWK,200.35,0.28
2016-07-15,Central Region,Ntcheu,Tsangano turnoff,833,-14.82,34.63,cereals and tubers,Rice,52,KG,actual,Retail,MWK,720.35,1.02
2016-07-15,Central Region,Ntcheu,Tsangano turnoff,833,-14.82,34.63,pulses and nuts,Beans,50,KG,actual,Retail,MWK,684.43,0.97
2016-07-15,Central Region,Ntchisi,Nsundwe,812,-13.38,33.95,cereals and tubers,Rice,52,KG,actual,Retail,MWK,725.23,1.03
2016-07-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Rice,52,KG,actual,Retail,MWK,683.33,0.97
2016-07-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,723.25,1.03
2016-07-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,cereals and tubers,Rice,52,KG,actual,Retail,MWK,561.95,0.8
2016-07-15,Northern Region,Chitipa,Chitipa Boma,774,-9.72,33.27,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,475.51,0.67
2016-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,cereals and tubers,Rice,52,KG,actual,Retail,MWK,622.45,0.88
2016-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,pulses and nuts,Beans,50,KG,actual,Retail,MWK,600.35,0.85
2016-07-15,Northern Region,Karonga,Karonga Boma,779,-9.93,33.93,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,618.43,0.88
2016-07-15,Northern Region,Mzimba,Chilumba,770,-11.1,33.68,cereals and tubers,Maize,51,KG,actual,Retail,MWK,246.33,0.35
2016-07-15,Northern Region,Mzimba,Chilumba,770,-11.1,33.68,cereals and tubers,Rice,52,KG,actual,Retail,MWK,499.72,0.71
2016-07-15,Northern Region,Mzimba,Embangweni,776,-12.17,33.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,151.16,0.21
2016-07-15,Northern Region,Mzimba,Embangweni,776,-12.17,33.47,cereals and tubers,Rice,52,KG,actual,Retail,MWK,655,0.93
2016-07-15,Northern Region,Mzimba,Embangweni,776,-12.17,33.47,pulses and nuts,Beans,50,KG,actual,Retail,MWK,602.07,0.85
2016-07-15,Northern Region,Mzimba,Embangweni,776,-12.17,33.47,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,488.39,0.69
2016-07-15,Northern Region,Mzimba,Jenda,828,-12.35,33.55,pulses and nuts,Beans,50,KG,actual,Retail,MWK,613.22,0.87
2016-07-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Maize,51,KG,actual,Retail,MWK,211.11,0.3
2016-07-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,cereals and tubers,Rice,52,KG,actual,Retail,MWK,750,1.06
2016-07-15,Northern Region,Mzimba,Mzimba,800,-11.9,33.6,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,690.17,0.98
2016-07-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Cassava,68,KG,actual,Retail,MWK,232.96,0.33
2016-07-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,196.45,0.28
2016-07-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Rice,52,KG,actual,Retail,MWK,687.83,0.98
2016-07-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,pulses and nuts,Beans,50,KG,actual,Retail,MWK,743.74,1.05
2016-07-15,Northern Region,Nkhata Bay,Chintheche,772,-11.83,34.17,cereals and tubers,Maize,51,KG,actual,Retail,MWK,229.16,0.33
2016-07-15,Northern Region,Nkhata Bay,Chintheche,772,-11.83,34.17,cereals and tubers,Rice,52,KG,actual,Retail,MWK,680.77,0.97
2016-07-15,Northern Region,Nkhata Bay,Chintheche,772,-11.83,34.17,pulses and nuts,Beans,50,KG,actual,Retail,MWK,786.2,1.12
2016-07-15,Northern Region,Nkhata Bay,Chintheche,772,-11.83,34.17,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,610.83,0.87
2016-07-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,cereals and tubers,Maize,51,KG,actual,Retail,MWK,219.35,0.31
2016-07-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,cereals and tubers,Rice,52,KG,actual,Retail,MWK,750.15,1.06
2016-07-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,pulses and nuts,Beans,50,KG,actual,Retail,MWK,753.7,1.07
2016-07-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,696.24,0.99
2016-07-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Maize,51,KG,actual,Retail,MWK,218.94,0.31
2016-07-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Rice,52,KG,actual,Retail,MWK,723.46,1.03
2016-07-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,pulses and nuts,Beans,50,KG,actual,Retail,MWK,721.91,1.02
2016-07-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,720.06,1.02
2016-07-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,cereals and tubers,Rice,52,KG,actual,Retail,MWK,765.54,1.09
2016-07-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Beans,50,KG,actual,Retail,MWK,618.5,0.88
2016-07-15,Southern Region,Balaka,Balaka Boma,763,-14.99,34.96,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,436.92,0.62
2016-07-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,pulses and nuts,Beans,50,KG,actual,Retail,MWK,921.63,1.31
2016-07-15,Southern Region,Blantyre City,Limbe,781,-15.82,35.05,cereals and tubers,Maize,51,KG,actual,Retail,MWK,249.5,0.35
2016-07-15,Southern Region,Blantyre City,Limbe,781,-15.82,35.05,pulses and nuts,Beans,50,KG,actual,Retail,MWK,831.45,1.18
2016-07-15,Southern Region,Blantyre City,Limbe,781,-15.82,35.05,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,991.45,1.41
2016-07-15,Southern Region,Chikwawa,Nchalo,804,-16.27,34.87,cereals and tubers,Rice,52,KG,actual,Retail,MWK,455.44,0.65
2016-07-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,cereals and tubers,Rice,52,KG,actual,Retail,MWK,605.62,0.86
2016-07-15,Southern Region,Machinga,Ntaja,813,-14.87,35.53,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,628.45,0.89
2016-07-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,cereals and tubers,Rice,52,KG,actual,Retail,MWK,678.01,0.96
2016-07-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,pulses and nuts,Beans,50,KG,actual,Retail,MWK,667.9,0.95
2016-07-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,941.88,1.34
2016-07-15,Southern Region,Mangochi,Monkey Bay,793,-14.09,34.91,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.99
2016-07-15,Southern Region,Mangochi,Monkey Bay,793,-14.09,34.91,pulses and nuts,Beans,50,KG,actual,Retail,MWK,716.7,1.02
2016-07-15,Southern Region,Mulanje,Muloza,797,-16.08,35.73,cereals and tubers,Rice,52,KG,actual,Retail,MWK,461.21,0.65
2016-07-15,Southern Region,Mwanza,Mwanza Boma,799,-15.6,34.52,cereals and tubers,Maize,51,KG,actual,Retail,MWK,250,0.35
2016-07-15,Southern Region,Mwanza,Mwanza Boma,799,-15.6,34.52,cereals and tubers,Rice,52,KG,actual,Retail,MWK,800,1.13
2016-07-15,Southern Region,Mwanza,Mwanza Boma,799,-15.6,34.52,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,867.1,1.23
2016-07-15,Southern Region,Neno,Neno Boma,805,-15.4,34.65,cereals and tubers,Maize,51,KG,actual,Retail,MWK,168.29,0.24
2016-07-15,Southern Region,Neno,Neno Boma,805,-15.4,34.65,pulses and nuts,Beans,50,KG,actual,Retail,MWK,753.45,1.07
2016-07-15,Southern Region,Neno,Neno Boma,805,-15.4,34.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,801.69,1.14
2016-07-15,Southern Region,Nsanje,Chikhwawa,769,-16.77,35.28,cereals and tubers,Maize,51,KG,actual,Retail,MWK,273.6,0.39
2016-07-15,Southern Region,Nsanje,Chikhwawa,769,-16.77,35.28,pulses and nuts,Beans,50,KG,actual,Retail,MWK,684.48,0.97
2016-07-15,Southern Region,Nsanje,Chikhwawa,769,-16.77,35.28,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,717.4,1.02
2016-07-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,8625,14.82
2016-07-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,24.05
2016-07-15,Southern Region,Nsanje,Ngabu,806,-16.47,34.87,cereals and tubers,Rice,52,KG,actual,Retail,MWK,461.2,0.65
2016-07-15,Southern Region,Nsanje,Ngabu,806,-16.47,34.87,pulses and nuts,Beans,50,KG,actual,Retail,MWK,701.16,0.99
2016-07-15,Southern Region,Nsanje,Ngabu,806,-16.47,34.87,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,722.22,1.02
2016-07-15,Southern Region,Nsanje,Sorgin,811,-16.54,35.01,pulses and nuts,Beans,50,KG,actual,Retail,MWK,954.62,1.35
2016-07-15,Southern Region,Phalombe,Phalombe Boma,817,-15.81,35.65,cereals and tubers,Rice,52,KG,actual,Retail,MWK,675.27,0.96
2016-07-15,Southern Region,Phalombe,Phalombe Boma,817,-15.81,35.65,pulses and nuts,Beans,50,KG,actual,Retail,MWK,970,1.38
2016-07-15,Southern Region,Phalombe,Phalombe Boma,817,-15.81,35.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,1000,1.42
2016-07-15,Southern Region,Zomba,Mayaka,788,-15.58,35.37,pulses and nuts,Beans,50,KG,actual,Retail,MWK,421.93,0.6
2016-07-15,Southern Region,Zomba,Mayaka,788,-15.58,35.37,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,524.71,0.74
2016-07-15,Southern Region,Zomba,Thondwe,823,-15.49,35.24,pulses and nuts,Beans,50,KG,actual,Retail,MWK,803.45,1.14
2016-08-15,,,National Average,1835,,,non-food,Fuel (diesel),284,L,actual,Retail,MWK,766.9,1.08
2016-08-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,609.8,0.86
2016-08-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,788.3,1.11
2016-08-15,Central Region,Dedza,Bembeke turn off,765,-14.4,34.39,cereals and tubers,Rice,52,KG,actual,Retail,MWK,750.11,1.06
2016-08-15,Central Region,Dedza,Thete,822,-14.3,34.08,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.99
2016-08-15,Central Region,Dedza,Thete,822,-14.3,34.08,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,700,0.99
2016-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize,51,KG,actual,Retail,MWK,218.63,0.31
2016-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Beans,50,KG,actual,Retail,MWK,950,1.34
2016-08-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,655.42,0.92
2016-08-15,Central Region,Dowa,Nambuma,831,-13.7,33.6,pulses and nuts,Beans,50,KG,actual,Retail,MWK,832.24,1.17
2016-08-15,Central Region,Kasungu,Chatoloma,768,-13.32,33.48,cereals and tubers,Maize,51,KG,actual,Retail,MWK,200,0.28
2016-08-15,Central Region,Kasungu,Chatoloma,768,-13.32,33.48,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.99
2016-08-15,Central Region,Kasungu,Chatoloma,768,-13.32,33.48,pulses and nuts,Beans,50,KG,actual,Retail,MWK,900,1.27
2016-08-15,Central Region,Kasungu,Kasiya,829,-12.8,33.72,cereals and tubers,Maize,51,KG,actual,Retail,MWK,190,0.27
2016-08-15,Central Region,Kasungu,Kasiya,829,-12.8,33.72,pulses and nuts,Beans,50,KG,actual,Retail,MWK,757.15,1.07
2016-08-15,Central Region,Kasungu,Kasiya,829,-12.8,33.72,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,516,0.73
2016-08-15,Central Region,Kasungu,Nkhoma,809,-12.72,33.4,cereals and tubers,Maize,51,KG,actual,Retail,MWK,177.05,0.25
2016-08-15,Central Region,Kasungu,Nkhoma,809,-12.72,33.4,cereals and tubers,Rice,52,KG,actual,Retail,MWK,850.65,1.2
2016-08-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,pulses and nuts,Beans,50,KG,actual,Retail,MWK,915,1.29
2016-08-15,Central Region,Lilongwe,Mitundu,791,-14.25,33.77,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,565.44,0.8
2016-08-15,Central Region,Lilongwe City,Lilongwe,827,-13.98,33.78,cereals and tubers,Maize,51,KG,actual,Retail,MWK,240,0.34
2016-08-15,Central Region,Lilongwe City,Lilongwe,827,-13.98,33.78,cereals and tubers,Rice,52,KG,actual,Retail,MWK,750,1.06
2016-08-15,Central Region,Mchinji,Mchinji Boma,789,-13.8,32.9,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,605.43,0.85
2016-08-15,Central Region,Mchinji,Mkanda,792,-13.52,32.95,pulses and nuts,Beans,50,KG,actual,Retail,MWK,661.57,0.93
2016-08-15,Central Region,Nkhotakota,Mwansambo,798,-13.3,34.12,pulses and nuts,Beans,50,KG,actual,Retail,MWK,878.03,1.24
2016-08-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,cereals and tubers,Rice,52,KG,actual,Retail,MWK,684.34,0.96
2016-08-15,Central Region,Ntcheu,Chimbiya,771,-15.08,34.58,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,641.47,0.9
2016-08-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,cereals and tubers,Rice,52,KG,actual,Retail,MWK,750,1.06
2016-08-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,pulses and nuts,Beans,50,KG,actual,Retail,MWK,841.4,1.19
2016-08-15,Central Region,Ntcheu,Ntcheu Boma,814,-14.82,34.63,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,927.13,1.31
2016-08-15,Central Region,Ntcheu,Ntonda,832,-14.98,34.75,cereals and tubers,Maize,51,KG,actual,Retail,MWK,250,0.35
2016-08-15,Central Region,Ntcheu,Ntonda,832,-14.98,34.75,cereals and tubers,Rice,52,KG,actual,Retail,MWK,650,0.92
2016-08-15,Central Region,Ntcheu,Ntonda,832,-14.98,34.75,pulses and nuts,Beans,50,KG,actual,Retail,MWK,955.05,1.35
2016-08-15,Central Region,Ntcheu,Sharpevaley,821,-14.62,34.73,cereals and tubers,Maize,51,KG,actual,Retail,MWK,200,0.28
2016-08-15,Central Region,Ntcheu,Sharpevaley,821,-14.62,34.73,cereals and tubers,Rice,52,KG,actual,Retail,MWK,722.5,1.02
2016-08-15,Central Region,Ntcheu,Tsangano turnoff,833,-14.82,34.63,cereals and tubers,Rice,52,KG,actual,Retail,MWK,747.95,1.05
2016-08-15,Central Region,Ntcheu,Tsangano turnoff,833,-14.82,34.63,pulses and nuts,Beans,50,KG,actual,Retail,MWK,618.78,0.87
2016-08-15,Central Region,Ntchisi,Nsundwe,812,-13.38,33.95,cereals and tubers,Rice,52,KG,actual,Retail,MWK,726,1.02
2016-08-15,Central Region,Ntchisi,Nsundwe,812,-13.38,33.95,pulses and nuts,Beans,50,KG,actual,Retail,MWK,911.49,1.28
2016-08-15,Central Region,Ntchisi,Nsundwe,812,-13.38,33.95,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,913.92,1.29
2016-08-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.99
2016-08-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,pulses and nuts,Beans,50,KG,actual,Retail,MWK,600,0.85
2016-08-15,Central Region,Ntchisi,Ntchisi Boma,815,-13.37,33.92,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,752.5,1.06
2016-08-15,Northern Region,Chitipa,Misuku,790,-9.67,33.52,cereals and tubers,Maize,51,KG,actual,Retail,MWK,170.81,0.24
2016-08-15,Northern Region,Chitipa,Misuku,790,-9.67,33.52,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,477.86,0.67
2016-08-15,Northern Region,Mzimba,Chilumba,770,-11.1,33.68,pulses and nuts,Beans,50,KG,actual,Retail,MWK,487.2,0.69
2016-08-15,Northern Region,Mzimba,Chilumba,770,-11.1,33.68,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,393.33,0.55
2016-08-15,Northern Region,Mzimba,Hewe,777,-11.2,33.47,cereals and tubers,Maize,51,KG,actual,Retail,MWK,144.56,0.2
2016-08-15,Northern Region,Mzimba,Hewe,777,-11.2,33.47,pulses and nuts,Beans,50,KG,actual,Retail,MWK,438.99,0.62
2016-08-15,Northern Region,Mzimba,Hewe,777,-11.2,33.47,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,450.57,0.63
2016-08-15,Northern Region,Mzimba,Jenda,828,-12.35,33.55,pulses and nuts,Beans,50,KG,actual,Retail,MWK,646.07,0.91
2016-08-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Cassava,68,KG,actual,Retail,MWK,256.43,0.36
2016-08-15,Northern Region,Mzimba,Mzuzu,801,-11.45,33.92,cereals and tubers,Maize,51,KG,actual,Retail,MWK,199.16,0.28
2016-08-15,Northern Region,Nkhata Bay,Chintheche,772,-11.83,34.17,cereals and tubers,Rice,52,KG,actual,Retail,MWK,680.46,0.96
2016-08-15,Northern Region,Nkhata Bay,Chintheche,772,-11.83,34.17,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,614.29,0.87
2016-08-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,pulses and nuts,Beans,50,KG,actual,Retail,MWK,753.78,1.06
2016-08-15,Northern Region,Nkhata Bay,Nkhatabay Boma,808,-11.61,34.3,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,753.11,1.06
2016-08-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,cereals and tubers,Rice,52,KG,actual,Retail,MWK,726.24,1.02
2016-08-15,Northern Region,Rumphi,Rumphi Boma,818,-11.02,33.87,pulses and nuts,Beans,50,KG,actual,Retail,MWK,731.94,1.03
2016-08-15,Southern Region,Blantyre,Lunzu,784,-15.65,35.02,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,746.05,1.05
2016-08-15,Southern Region,Blantyre City,Limbe,781,-15.82,35.05,cereals and tubers,Rice,52,KG,actual,Retail,MWK,800.45,1.13
2016-08-15,Southern Region,Blantyre City,Limbe,781,-15.82,35.05,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,1100.36,1.55
2016-08-15,Southern Region,Chikwawa,Nchalo,804,-16.27,34.87,cereals and tubers,Rice,52,KG,actual,Retail,MWK,462.93,0.65
2016-08-15,Southern Region,Chikwawa,Nchalo,804,-16.27,34.87,pulses and nuts,Beans,50,KG,actual,Retail,MWK,707.05,1
2016-08-15,Southern Region,Mangochi,Mangochi Boma,787,-14.48,35.26,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,945.54,1.33
2016-08-15,Southern Region,Mwanza,Mwanza Boma,799,-15.6,34.52,cereals and tubers,Maize,51,KG,actual,Retail,MWK,265.7,0.37
2016-08-15,Southern Region,Mwanza,Mwanza Boma,799,-15.6,34.52,cereals and tubers,Rice,52,KG,actual,Retail,MWK,800,1.13
2016-08-15,Southern Region,Mwanza,Mwanza Boma,799,-15.6,34.52,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,850.47,1.2
2016-08-15,Southern Region,Neno,Neno Boma,805,-15.4,34.65,cereals and tubers,Maize,51,KG,actual,Retail,MWK,220.56,0.31
2016-08-15,Southern Region,Neno,Neno Boma,805,-15.4,34.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,950.38,1.34
2016-08-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Maize (white),67,KG,actual,Retail,SOS,7300,12.61
2016-08-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Rice (imported),64,KG,actual,Retail,SOS,14000,24.18
2016-08-15,Southern Region,Nsanje,Marka,2128,-17.12,35.23,cereals and tubers,Sorghum (red),282,KG,actual,Retail,SOS,6600,11.4
2016-08-15,Southern Region,Nsanje,Ngabu,806,-16.47,34.87,pulses and nuts,Beans,50,KG,actual,Retail,MWK,711.62,1
2016-08-15,Southern Region,Nsanje,Ngabu,806,-16.47,34.87,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,720.75,1.02
2016-08-15,Southern Region,Phalombe,Phalombe Boma,817,-15.81,35.65,pulses and nuts,Beans,50,KG,actual,Retail,MWK,969.05,1.36
2016-08-15,Southern Region,Phalombe,Phalombe Boma,817,-15.81,35.65,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,1030.28,1.45
2016-08-15,Southern Region,Zomba,Mayaka,788,-15.58,35.37,cereals and tubers,Rice,52,KG,actual,Retail,MWK,492.46,0.69
2016-08-15,Southern Region,Zomba,Mayaka,788,-15.58,35.37,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,526.3,0.74
2016-09-15,,,National Average,1835,,,non-food,"Fuel (kerosene, paraffin)",350,L,actual,Retail,MWK,609.8,0.86
2016-09-15,,,National Average,1835,,,non-food,Fuel (petrol),1041,L,actual,Retail,MWK,788.3,1.11
2016-09-15,Central Region,Dedza,Thete,822,-14.3,34.08,cereals and tubers,Maize,51,KG,actual,Retail,MWK,190,0.27
2016-09-15,Central Region,Dowa,Dowa Boma,825,-13.68,33.98,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.98
2016-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Maize,51,KG,actual,Retail,MWK,210,0.29
2016-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,cereals and tubers,Rice,52,KG,actual,Retail,MWK,700,0.98
2016-09-15,Central Region,Dowa,Mponela,795,-13.52,33.72,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,650,0.91
2016-09-15,Central Region,Dowa,Nambuma,831,-13.7,33.6,pulses and nuts,Beans,50,KG,actual,Retail,MWK,845.47,1.19
2016-09-15,Central Region,Dowa,Nambuma,831,-13.7,33.6,pulses and nuts,Groundnuts (shelled),119,KG,actual,Retail,MWK,570.49,0.8
